data_ID, Condition, Dimension, Video_ID
_62httvvop, Adaptive, valence, Adaptive_5
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,1
4.75,1
5,2
5.25,2
5.5,3
5.75,3
6,3
6.25,3
6.5,3
6.75,3
7,3
7.25,3
7.5,3
7.75,3
8,3
8.25,3
8.5,3
8.75,3
9,3
9.25,4
9.5,4
9.75,4
10,4
10.25,4
10.5,4
10.75,4
11,5
11.25,5
11.5,6
11.75,6
12,7
12.25,7
12.5,8
12.75,8
13,9
13.25,9
13.5,10
13.75,11
14,12
14.25,13
14.5,14
14.75,15
15,16
15.25,17
15.5,18
15.75,19
16,20
16.25,21
16.5,22
16.75,23
17,24
17.25,25
17.5,26
17.75,27
18,28
18.25,29
18.5,30
18.75,31
19,31
19.25,32
19.5,33
19.75,34
20,35
20.25,36
20.5,37
20.75,38
21,39
21.25,39
21.5,38
21.75,38
22,38
22.25,38
22.5,38
22.75,38
23,38
23.25,37
23.5,37
23.75,36
24,36
24.25,36
24.5,36
24.75,36
25,35
25.25,35
25.5,35
25.75,35
26,35
26.25,35
26.5,35
26.75,36
27,36
27.25,37
27.5,38
27.75,39
28,40
28.25,41
28.5,42
28.75,42
29,43
29.25,43
29.5,42
29.75,41
30,40
30.25,39
30.5,38
30.75,37
31,36
31.25,36
31.5,35
31.75,35
32,34
32.25,34
32.5,34
32.75,33
33,33
33.25,33
33.5,33
33.75,33
34,32
34.25,31
34.5,30
34.75,29
35,28
35.25,27
35.5,26
35.75,25
36,24
36.25,24
36.5,24
36.75,25
37,25
37.25,26
37.5,27
37.75,28
38,29
38.25,30
38.5,31
38.75,32
39,33
39.25,34
39.5,35
39.75,36
40,37
40.25,38
40.5,39
40.75,40
41,41
41.25,42
41.5,43
41.75,44
42,45
42.25,46
42.5,47
42.75,48
43,49
43.25,50
43.5,51
43.75,52
44,53
44.25,54
44.5,55
44.75,56
45,57
45.25,58
45.5,59
45.75,60
46,61
46.25,62
46.5,63
46.75,64
47,65
47.25,66
47.5,67
47.75,68
48,69
48.25,70
48.5,71
48.75,72
49,73
49.25,73
49.5,73
49.75,73
50,73
50.25,73
50.5,73
50.75,73
51,72
51.25,72
51.5,72
51.75,73
52,73
52.25,74
52.5,75
52.75,76
53,77
53.25,78
53.5,79
53.75,80
54,81
54.25,82
54.5,83
54.75,84
55,85
55.25,85
55.5,84
55.75,83
56,82
56.25,81
56.5,80
56.75,79
57,78
57.25,77
57.5,76
57.75,75
58,74
58.25,73
58.5,72
58.75,71
59,70
59.25,69
59.5,68
59.75,67
60,66
60.25,65
60.5,64
60.75,63
61,62
61.25,61
61.5,60
61.75,60
62,60
62.25,60
62.5,61
62.75,62
63,62
63.25,63
63.5,64
63.75,65
64,66
64.25,67
64.5,68
64.75,69
65,70
65.25,71
65.5,72
65.75,73
66,74
66.25,75
66.5,76
66.75,77
67,78
67.25,79
67.5,80
67.75,81
68,82
68.25,83
68.5,84
68.75,85
69,86
69.25,87
69.5,88
69.75,89
70,90
70.25,91
70.5,92
70.75,93
71,94
71.25,95
71.5,96
71.75,96
72,97
72.25,97
72.5,98
72.75,99
73,100
73.25,100
73.5,101
73.75,102
74,103
74.25,104
74.5,105
74.75,106
75,107
75.25,108
75.5,109
75.75,110
76,111
76.25,112
76.5,113
76.75,114
77,115
77.25,116
77.5,117
77.75,118
78,119
78.25,120
78.5,121
78.75,122
79,123
79.25,124
79.5,125
79.75,126
80,127
80.25,128
80.5,129
80.75,130
81,131
81.25,132
81.5,133
81.75,134
82,135
82.25,136
82.5,137
82.75,136
83,136
83.25,135
83.5,134
83.75,133
84,132
84.25,133
84.5,133
84.75,134
85,135
85.25,136
85.5,137
85.75,138
86,139
86.25,140
86.5,141
86.75,142
87,143
87.25,144
87.5,145
87.75,146
88,147
88.25,148
88.5,149
88.75,150
89,151
89.25,152
89.5,153
89.75,154
90,155
90.25,156
90.5,157
90.75,158
91,159
91.25,160
91.5,161
91.75,162
92,163
92.25,164
92.5,165
92.75,166
93,167
93.25,168
93.5,169
