data_ID, Condition, Dimension, Video_ID
_3fvrjhr0c, None, valence, None_4
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,-1
6.25,-2
6.5,-3
6.75,-3
7,-4
7.25,-4
7.5,-5
7.75,-6
8,-7
8.25,-8
8.5,-8
8.75,-8
9,-8
9.25,-8
9.5,-8
9.75,-8
10,-9
10.25,-9
10.5,-9
10.75,-9
11,-9
11.25,-9
11.5,-9
11.75,-9
12,-9
12.25,-9
12.5,-9
12.75,-9
13,-9
13.25,-9
13.5,-9
13.75,-9
14,-9
14.25,-9
14.5,-9
14.75,-9
15,-9
15.25,-9
15.5,-9
15.75,-9
16,-9
16.25,-9
16.5,-9
16.75,-9
17,-9
17.25,-9
17.5,-9
17.75,-9
18,-9
18.25,-9
18.5,-9
18.75,-9
19,-9
19.25,-9
19.5,-9
19.75,-9
20,-9
20.25,-9
20.5,-9
20.75,-9
21,-9
21.25,-9
21.5,-9
21.75,-9
22,-9
22.25,-9
22.5,-9
22.75,-9
23,-9
23.25,-9
23.5,-9
23.75,-8
24,-8
24.25,-7
24.5,-7
24.75,-7
25,-7
25.25,-7
25.5,-7
25.75,-7
26,-7
26.25,-6
26.5,-6
26.75,-6
27,-6
27.25,-6
27.5,-6
27.75,-6
28,-6
28.25,-6
28.5,-6
28.75,-5
29,-4
29.25,-3
29.5,-2
29.75,-1
30,0
30.25,1
30.5,2
30.75,3
31,4
31.25,5
31.5,6
31.75,7
32,7
32.25,8
32.5,8
32.75,8
33,9
33.25,9
33.5,9
33.75,9
34,9
34.25,9
34.5,9
34.75,9
35,9
35.25,9
35.5,9
35.75,9
36,9
36.25,9
36.5,9
36.75,9
37,9
37.25,9
37.5,9
37.75,9
38,9
38.25,9
38.5,9
38.75,9
39,9
39.25,9
39.5,9
39.75,9
40,9
40.25,9
40.5,10
40.75,10
41,10
41.25,10
41.5,10
41.75,10
42,10
42.25,10
42.5,10
42.75,10
43,10
43.25,10
43.5,10
43.75,10
44,10
44.25,10
44.5,10
44.75,10
45,10
45.25,10
45.5,10
45.75,10
46,10
46.25,10
46.5,11
46.75,12
47,13
47.25,13
47.5,14
47.75,14
48,14
48.25,14
48.5,14
48.75,14
49,14
49.25,14
49.5,14
49.75,14
50,14
50.25,14
50.5,15
50.75,16
51,17
51.25,18
51.5,19
51.75,19
52,20
52.25,20
52.5,20
52.75,20
53,20
53.25,20
53.5,20
53.75,20
54,21
54.25,21
54.5,21
54.75,21
55,21
55.25,21
55.5,21
55.75,21
56,21
56.25,21
56.5,21
56.75,21
57,21
57.25,21
57.5,21
57.75,21
58,21
58.25,21
58.5,21
58.75,21
59,21
59.25,21
59.5,21
59.75,21
60,21
60.25,21
60.5,21
60.75,21
61,21
61.25,21
61.5,21
61.75,21
62,21
62.25,21
62.5,21
62.75,21
63,21
63.25,21
63.5,21
63.75,21
64,21
64.25,21
64.5,21
64.75,21
65,21
65.25,21
65.5,21
65.75,21
66,21
66.25,21
66.5,21
66.75,21
67,21
67.25,21
67.5,21
67.75,21
68,21
68.25,21
68.5,21
68.75,21
69,21
69.25,21
69.5,21
69.75,21
70,21
70.25,21
70.5,21
70.75,21
71,21
71.25,21
71.5,21
71.75,21
72,21
72.25,21
72.5,21
72.75,21
73,21
73.25,21
73.5,21
73.75,21
74,21
74.25,21
74.5,21
74.75,21
75,21
75.25,21
75.5,21
75.75,21
76,21
76.25,21
76.5,21
76.75,21
77,21
77.25,21
77.5,21
77.75,21
78,21
78.25,21
78.5,21
78.75,21
79,21
79.25,21
79.5,21
79.75,21
80,21
80.25,21
80.5,21
80.75,21
81,21
81.25,21
81.5,21
81.75,21
82,21
82.25,21
82.5,21
82.75,20
83,19
83.25,19
83.5,19
83.75,18
84,18
84.25,18
84.5,18
84.75,18
85,18
85.25,18
85.5,18
85.75,18
86,18
86.25,18
86.5,18
86.75,18
87,18
87.25,18
87.5,19
87.75,19
88,20
88.25,21
88.5,22
88.75,23
89,24
89.25,25
