data_ID, Condition, Dimension, Video_ID
_093a2fzjo, Linear, valence, Linear_2
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,0
7.75,0
8,0
8.25,-1
8.5,-1
8.75,-1
9,-1
9.25,-1
9.5,-1
9.75,-1
10,-1
10.25,-1
10.5,-1
10.75,-1
11,-1
11.25,0
11.5,0
11.75,0
12,0
12.25,0
12.5,0
12.75,0
13,0
13.25,1
13.5,1
13.75,1
14,1
14.25,1
14.5,1
14.75,1
15,1
15.25,1
15.5,1
15.75,1
16,1
16.25,1
16.5,1
16.75,1
17,1
17.25,1
17.5,0
17.75,0
18,0
18.25,0
18.5,0
18.75,0
19,0
19.25,0
19.5,0
19.75,0
20,0
20.25,0
20.5,0
20.75,0
21,0
21.25,0
21.5,0
21.75,0
22,0
22.25,0
22.5,0
22.75,0
23,0
23.25,0
23.5,0
23.75,0
24,0
24.25,0
24.5,0
24.75,0
25,0
25.25,0
25.5,0
25.75,0
26,0
26.25,0
26.5,0
26.75,0
27,0
27.25,0
27.5,0
27.75,0
28,0
28.25,0
28.5,0
28.75,0
29,0
29.25,1
29.5,1
29.75,1
30,1
30.25,1
30.5,1
30.75,1
31,1
31.25,1
31.5,1
31.75,1
32,1
32.25,1
32.5,1
32.75,1
33,1
33.25,1
33.5,1
33.75,1
34,1
34.25,1
34.5,1
34.75,1
35,1
35.25,1
35.5,1
35.75,1
36,0
36.25,0
36.5,0
36.75,0
37,0
37.25,0
37.5,0
37.75,0
38,0
38.25,0
38.5,0
38.75,0
39,0
39.25,0
39.5,0
39.75,0
40,0
40.25,0
40.5,0
40.75,0
41,0
41.25,0
41.5,0
41.75,0
42,0
42.25,0
42.5,-1
42.75,-1
43,-1
43.25,-1
43.5,-1
43.75,-1
44,-1
44.25,-1
44.5,-1
44.75,-1
45,-1
45.25,-1
45.5,-1
45.75,-1
46,-1
46.25,-1
46.5,0
46.75,0
47,0
47.25,0
47.5,0
47.75,0
48,0
48.25,0
48.5,0
48.75,-1
49,-1
49.25,-1
49.5,-1
49.75,-1
50,-1
50.25,-1
50.5,-1
50.75,-1
51,-1
51.25,-1
51.5,-1
51.75,-1
52,-1
52.25,-1
52.5,-1
52.75,-1
53,-1
53.25,-1
53.5,-1
53.75,-1
54,-1
54.25,-1
54.5,0
54.75,0
55,0
55.25,0
55.5,0
55.75,0
56,0
56.25,0
56.5,0
56.75,0
57,0
57.25,0
57.5,0
57.75,0
58,0
58.25,0
58.5,0
58.75,0
59,0
59.25,0
59.5,-1
59.75,-1
60,-1
60.25,-1
60.5,-1
60.75,-1
61,-1
61.25,-1
61.5,-1
61.75,-1
62,-1
62.25,-1
62.5,-1
62.75,-1
63,-1
63.25,-1
63.5,0
63.75,1
64,1
64.25,1
64.5,0
64.75,0
65,0
65.25,0
65.5,0
65.75,0
66,0
66.25,0
66.5,0
66.75,0
67,0
67.25,0
67.5,0
67.75,0
68,0
68.25,0
68.5,0
68.75,0
69,0
69.25,0
69.5,0
69.75,0
70,0
70.25,0
70.5,0
70.75,0
71,0
71.25,0
71.5,0
71.75,0
72,0
72.25,0
72.5,0
72.75,0
73,0
73.25,0
73.5,0
73.75,0
74,0
74.25,0
74.5,0
74.75,0
75,0
75.25,0
75.5,0
75.75,0
76,0
76.25,0
76.5,0
76.75,0
77,0
77.25,1
77.5,1
77.75,1
78,1
78.25,1
78.5,1
78.75,1
79,0
79.25,0
79.5,0
79.75,0
80,0
80.25,0
80.5,-1
80.75,-1
81,-1
81.25,-1
81.5,-1
81.75,-1
82,-1
82.25,0
82.5,0
82.75,0
83,0
83.25,0
83.5,0
83.75,0
84,0
84.25,0
84.5,0
84.75,0
85,0
85.25,0
85.5,0
85.75,0
86,0
86.25,0
86.5,0
86.75,0
87,1
87.25,1
87.5,1
87.75,1
88,1
88.25,1
88.5,1
88.75,1
89,1
89.25,1
89.5,1
89.75,0
90,0
90.25,0
