data_ID, Condition, Dimension, Video_ID
_d2v7id81v, Linear, valence, Linear_1
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,0
7.75,0
8,0
8.25,0
8.5,0
8.75,0
9,0
9.25,0
9.5,0
9.75,0
10,0
10.25,0
10.5,0
10.75,0
11,0
11.25,0
11.5,0
11.75,0
12,0
12.25,0
12.5,0
12.75,0
13,0
13.25,0
13.5,0
13.75,0
14,0
14.25,0
14.5,1
14.75,1
15,1
15.25,1
15.5,1
15.75,1
16,1
16.25,1
16.5,1
16.75,1
17,1
17.25,1
17.5,1
17.75,1
18,0
18.25,0
18.5,0
18.75,0
19,0
19.25,0
19.5,0
19.75,0
20,0
20.25,1
20.5,1
20.75,1
21,1
21.25,1
21.5,1
21.75,1
22,1
22.25,0
22.5,0
22.75,0
23,0
23.25,0
23.5,0
23.75,0
24,0
24.25,0
24.5,0
24.75,0
25,0
25.25,0
25.5,0
25.75,0
26,0
26.25,0
26.5,0
26.75,1
27,1
27.25,1
27.5,1
27.75,1
28,1
28.25,1
28.5,1
28.75,1
29,1
29.25,1
29.5,1
29.75,1
30,1
30.25,1
30.5,1
30.75,1
31,1
31.25,1
31.5,1
31.75,1
32,1
32.25,1
32.5,1
32.75,1
33,1
33.25,1
33.5,1
33.75,1
34,1
34.25,1
34.5,1
34.75,1
35,1
35.25,1
35.5,1
35.75,1
36,1
36.25,1
36.5,1
36.75,1
37,1
37.25,1
37.5,1
37.75,1
38,1
38.25,1
38.5,1
38.75,1
39,1
39.25,1
39.5,1
39.75,1
40,1
40.25,1
40.5,1
40.75,1
41,1
41.25,1
41.5,1
41.75,1
42,1
42.25,1
42.5,1
42.75,1
43,1
43.25,1
43.5,1
43.75,1
44,1
44.25,1
44.5,1
44.75,1
45,1
45.25,1
45.5,1
45.75,1
46,1
46.25,1
46.5,1
46.75,1
47,1
47.25,1
47.5,1
47.75,1
48,1
48.25,1
48.5,1
48.75,1
49,1
49.25,1
49.5,1
49.75,1
50,1
50.25,1
50.5,1
50.75,1
51,1
51.25,1
51.5,1
51.75,1
52,1
52.25,1
52.5,1
52.75,1
53,1
53.25,1
53.5,1
53.75,1
54,1
54.25,1
54.5,1
54.75,1
55,1
55.25,1
55.5,1
55.75,1
56,1
56.25,1
56.5,0
56.75,0
57,0
57.25,0
57.5,0
57.75,0
58,0
58.25,0
58.5,0
58.75,0
59,0
59.25,0
59.5,0
59.75,0
60,-1
60.25,-1
60.5,-1
60.75,-1
61,-1
61.25,-1
61.5,-1
61.75,-1
62,-1
62.25,-1
62.5,-1
62.75,-1
63,-1
63.25,-1
63.5,-1
63.75,-1
64,-1
64.25,-1
64.5,-1
64.75,-1
65,-1
65.25,-1
65.5,-1
65.75,-1
66,-1
66.25,-1
66.5,-1
66.75,-1
67,-1
67.25,-1
67.5,-1
67.75,-1
68,-1
68.25,-1
68.5,-1
68.75,-1
69,-1
69.25,-1
69.5,-1
69.75,-1
70,-1
70.25,-1
70.5,-1
70.75,-1
71,-1
71.25,-1
71.5,-1
71.75,-1
72,-1
72.25,-1
72.5,-1
72.75,-1
73,-1
73.25,-1
73.5,-1
73.75,-1
74,-1
74.25,-1
74.5,-1
74.75,-1
75,-1
75.25,-1
75.5,-1
75.75,-1
76,-1
76.25,-1
76.5,-1
76.75,-1
77,-1
77.25,-1
77.5,-1
77.75,-1
78,-1
78.25,-1
78.5,-1
78.75,-1
79,-1
79.25,-1
79.5,-1
79.75,-1
80,-1
80.25,-1
80.5,-1
80.75,-1
81,-1
81.25,-1
81.5,-1
81.75,-1
82,-1
82.25,-1
82.5,-1
82.75,-1
83,-1
83.25,-1
83.5,-1
83.75,-1
84,-1
84.25,-1
84.5,-1
84.75,-1
85,-1
85.25,-1
85.5,-1
85.75,-1
86,-1
86.25,-1
86.5,-1
86.75,0
87,0
87.25,0
87.5,0
87.75,0
88,0
88.25,0
88.5,0
88.75,0
