data_ID, Condition, Dimension, Video_ID
_62httvvop, Linear, valence, Linear_2
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,1
7.75,1
8,1
8.25,1
8.5,1
8.75,1
9,1
9.25,1
9.5,1
9.75,1
10,1
10.25,1
10.5,1
10.75,0
11,0
11.25,-1
11.5,-2
11.75,-2
12,-2
12.25,-3
12.5,-3
12.75,-3
13,-3
13.25,-3
13.5,-3
13.75,-3
14,-3
14.25,-3
14.5,-3
14.75,-2
15,-2
15.25,-1
15.5,0
15.75,1
16,1
16.25,1
16.5,1
16.75,1
17,1
17.25,1
17.5,1
17.75,1
18,1
18.25,1
18.5,1
18.75,1
19,1
19.25,0
19.5,0
19.75,0
20,0
20.25,0
20.5,0
20.75,0
21,0
21.25,0
21.5,0
21.75,0
22,0
22.25,0
22.5,0
22.75,1
23,1
23.25,2
23.5,3
23.75,4
24,5
24.25,5
24.5,5
24.75,5
25,5
25.25,5
25.5,5
25.75,5
26,5
26.25,5
26.5,5
26.75,5
27,5
27.25,6
27.5,7
27.75,8
28,8
28.25,8
28.5,7
28.75,6
29,6
29.25,6
29.5,6
29.75,6
30,5
30.25,5
30.5,5
30.75,5
31,5
31.25,5
31.5,5
31.75,5
32,5
32.25,5
32.5,5
32.75,5
33,5
33.25,5
33.5,5
33.75,5
34,6
34.25,7
34.5,8
34.75,9
35,10
35.25,11
35.5,12
35.75,13
36,14
36.25,15
36.5,16
36.75,16
37,16
37.25,16
37.5,16
37.75,16
38,16
38.25,16
38.5,16
38.75,16
39,16
39.25,16
39.5,16
39.75,16
40,16
40.25,16
40.5,16
40.75,16
41,17
41.25,17
41.5,17
41.75,17
42,17
42.25,17
42.5,16
42.75,16
43,16
43.25,16
43.5,16
43.75,16
44,16
44.25,16
44.5,15
44.75,14
45,13
45.25,13
45.5,12
45.75,11
46,10
46.25,10
46.5,9
46.75,8
47,7
47.25,7
47.5,7
47.75,7
48,6
48.25,6
48.5,6
48.75,6
49,6
49.25,6
49.5,6
49.75,6
50,6
50.25,6
50.5,6
50.75,5
51,4
51.25,3
51.5,2
51.75,1
52,0
52.25,-1
52.5,-2
52.75,-2
53,-3
53.25,-3
53.5,-3
53.75,-3
54,-3
54.25,-4
54.5,-5
54.75,-5
55,-6
55.25,-6
55.5,-6
55.75,-6
56,-6
56.25,-7
56.5,-8
56.75,-9
57,-10
57.25,-11
57.5,-12
57.75,-12
58,-13
58.25,-13
58.5,-14
58.75,-15
59,-16
59.25,-17
59.5,-18
59.75,-19
60,-20
60.25,-21
60.5,-22
60.75,-23
61,-24
61.25,-24
61.5,-25
61.75,-25
62,-25
62.25,-26
62.5,-26
62.75,-27
63,-28
63.25,-29
63.5,-30
63.75,-31
64,-32
64.25,-33
64.5,-34
64.75,-35
65,-36
65.25,-36
65.5,-36
65.75,-36
66,-36
66.25,-36
66.5,-36
66.75,-36
67,-36
67.25,-36
67.5,-36
67.75,-37
68,-37
68.25,-37
68.5,-37
68.75,-37
69,-37
69.25,-37
69.5,-38
69.75,-38
70,-39
70.25,-40
70.5,-41
70.75,-42
71,-43
71.25,-44
71.5,-45
71.75,-46
72,-47
72.25,-48
72.5,-49
72.75,-50
73,-51
73.25,-51
73.5,-51
73.75,-51
74,-51
74.25,-51
74.5,-51
74.75,-51
75,-50
75.25,-49
75.5,-48
75.75,-47
76,-46
76.25,-45
76.5,-44
76.75,-43
77,-42
77.25,-42
77.5,-42
77.75,-41
78,-40
78.25,-39
78.5,-38
78.75,-37
79,-36
79.25,-35
79.5,-35
79.75,-35
80,-35
80.25,-35
80.5,-35
80.75,-36
81,-37
81.25,-37
81.5,-38
81.75,-38
82,-38
82.25,-38
82.5,-38
82.75,-38
83,-38
83.25,-38
83.5,-38
83.75,-39
84,-39
84.25,-39
84.5,-39
84.75,-40
85,-40
85.25,-40
85.5,-40
85.75,-40
86,-39
86.25,-38
86.5,-37
