data_ID, Condition, Dimension, Video_ID
_069v481zp, None, arousal, None_3
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,-1
5,-1
5.25,-1
5.5,-1
5.75,-1
6,-1
6.25,-1
6.5,-1
6.75,-1
7,-1
7.25,0
7.5,1
7.75,2
8,2
8.25,2
8.5,2
8.75,2
9,2
9.25,2
9.5,2
9.75,2
10,2
10.25,2
10.5,2
10.75,2
11,2
11.25,2
11.5,2
11.75,2
12,2
12.25,2
12.5,2
12.75,2
13,2
13.25,3
13.5,4
13.75,4
14,4
14.25,4
14.5,4
14.75,4
15,4
15.25,4
15.5,4
15.75,4
16,4
16.25,4
16.5,3
16.75,2
17,2
17.25,1
17.5,1
17.75,1
18,1
18.25,0
18.5,0
18.75,0
19,0
19.25,0
19.5,0
19.75,0
20,0
20.25,0
20.5,1
20.75,1
21,1
21.25,1
21.5,1
21.75,1
22,1
22.25,2
22.5,3
22.75,3
23,4
23.25,5
23.5,5
23.75,5
24,4
24.25,4
24.5,4
24.75,4
25,4
25.25,4
25.5,4
25.75,4
26,4
26.25,4
26.5,4
26.75,3
27,3
27.25,3
27.5,3
27.75,3
28,3
28.25,3
28.5,3
28.75,3
29,3
29.25,3
29.5,3
29.75,3
30,4
30.25,4
30.5,4
30.75,3
31,3
31.25,3
31.5,3
31.75,2
32,2
32.25,2
32.5,2
32.75,2
33,2
33.25,2
33.5,2
33.75,2
34,2
34.25,2
34.5,2
34.75,2
35,2
35.25,2
35.5,2
35.75,2
36,2
36.25,2
36.5,2
36.75,2
37,2
37.25,2
37.5,1
37.75,0
38,0
38.25,0
38.5,0
38.75,0
39,0
39.25,0
39.5,0
39.75,0
40,0
40.25,0
40.5,0
40.75,0
41,0
41.25,0
41.5,0
41.75,0
42,0
42.25,0
42.5,1
42.75,1
43,1
43.25,0
43.5,0
43.75,0
44,0
44.25,0
44.5,0
44.75,0
45,0
45.25,0
45.5,0
45.75,0
46,0
46.25,-1
46.5,-1
46.75,-1
47,-1
47.25,-1
47.5,-1
47.75,-1
48,-1
48.25,-1
48.5,-1
48.75,-1
49,-1
49.25,-1
49.5,-1
49.75,-1
50,0
50.25,0
50.5,0
50.75,0
51,0
51.25,0
51.5,0
51.75,0
52,0
52.25,0
52.5,0
52.75,0
53,0
53.25,0
53.5,0
53.75,0
54,0
54.25,0
54.5,0
54.75,0
55,0
55.25,0
55.5,0
55.75,0
56,0
56.25,0
56.5,0
56.75,0
57,0
57.25,0
57.5,1
57.75,1
58,1
58.25,1
58.5,1
58.75,1
59,0
59.25,0
59.5,0
59.75,0
60,0
60.25,0
60.5,0
60.75,0
61,0
61.25,0
61.5,0
61.75,0
62,1
62.25,2
62.5,2
62.75,2
63,2
63.25,2
63.5,3
63.75,4
64,4
64.25,4
64.5,4
64.75,4
65,4
65.25,4
65.5,4
65.75,4
66,4
66.25,4
66.5,4
66.75,4
67,4
67.25,3
67.5,2
67.75,2
68,2
68.25,2
68.5,2
68.75,2
69,1
69.25,1
69.5,1
69.75,1
70,1
70.25,1
70.5,1
70.75,1
71,1
71.25,1
71.5,1
71.75,1
72,1
72.25,1
72.5,1
72.75,1
73,1
73.25,2
73.5,2
73.75,3
74,3
74.25,3
74.5,3
74.75,3
75,3
75.25,3
75.5,3
75.75,2
76,1
76.25,1
76.5,1
76.75,1
77,1
77.25,1
77.5,1
77.75,1
78,1
78.25,1
78.5,0
78.75,0
79,0
79.25,0
79.5,0
79.75,0
80,0
80.25,0
80.5,0
80.75,0
81,0
81.25,0
81.5,1
81.75,2
82,3
82.25,3
82.5,3
82.75,4
83,4
83.25,4
83.5,4
83.75,4
84,4
84.25,3
84.5,3
84.75,2
85,2
85.25,2
85.5,2
85.75,3
86,3
86.25,3
86.5,3
86.75,3
87,3
87.25,3
87.5,3
87.75,3
88,2
88.25,2
88.5,1
88.75,1
89,0
89.25,0
89.5,0
89.75,0
90,0
90.25,0
90.5,0
90.75,0
91,0
91.25,1
91.5,1
91.75,1
92,1
92.25,1
92.5,1
