data_ID, Condition, Dimension, Video_ID
_l17c8jhmo, None, tension, None_2
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,1
4,1
4.25,1
4.5,1
4.75,1
5,1
5.25,1
5.5,1
5.75,1
6,1
6.25,1
6.5,1
6.75,1
7,1
7.25,1
7.5,1
7.75,1
8,1
8.25,1
8.5,1
8.75,1
9,2
9.25,2
9.5,1
9.75,1
10,1
10.25,1
10.5,1
10.75,1
11,1
11.25,1
11.5,1
11.75,1
12,1
12.25,1
12.5,1
12.75,1
13,1
13.25,1
13.5,1
13.75,2
14,2
14.25,2
14.5,2
14.75,2
15,2
15.25,3
15.5,3
15.75,2
16,2
16.25,1
16.5,1
16.75,1
17,1
17.25,1
17.5,1
17.75,1
18,1
18.25,1
18.5,1
18.75,1
19,2
19.25,2
19.5,1
19.75,1
20,1
20.25,1
20.5,1
20.75,1
21,1
21.25,1
21.5,1
21.75,2
22,3
22.25,4
22.5,4
22.75,4
23,5
23.25,5
23.5,5
23.75,6
24,6
24.25,6
24.5,5
24.75,5
25,5
25.25,5
25.5,5
25.75,5
26,4
26.25,3
26.5,2
26.75,2
27,2
27.25,2
27.5,3
27.75,4
28,5
28.25,6
28.5,7
28.75,7
29,7
29.25,7
29.5,7
29.75,7
30,7
30.25,7
30.5,7
30.75,7
31,6
31.25,6
31.5,6
31.75,6
32,5
32.25,4
32.5,3
32.75,3
33,2
33.25,2
33.5,2
33.75,2
34,2
34.25,2
34.5,2
34.75,2
35,2
35.25,2
35.5,2
35.75,2
36,2
36.25,2
36.5,2
36.75,2
37,2
37.25,2
37.5,2
37.75,2
38,2
38.25,2
38.5,1
38.75,0
39,0
39.25,0
39.5,0
39.75,0
40,0
40.25,0
40.5,0
40.75,1
41,1
41.25,2
41.5,2
41.75,2
42,2
42.25,2
42.5,2
42.75,2
43,2
43.25,2
43.5,2
43.75,2
44,2
44.25,2
44.5,2
44.75,2
45,2
45.25,2
45.5,3
45.75,4
46,4
46.25,4
46.5,4
46.75,4
47,4
47.25,4
47.5,4
47.75,4
48,4
48.25,4
48.5,4
48.75,4
49,4
49.25,4
49.5,4
49.75,5
50,6
50.25,6
50.5,6
50.75,6
51,6
51.25,6
51.5,6
51.75,6
52,6
52.25,6
52.5,6
52.75,5
53,4
53.25,4
53.5,4
53.75,4
54,4
54.25,4
54.5,4
54.75,4
55,4
55.25,4
55.5,5
55.75,5
56,5
56.25,5
56.5,5
56.75,5
57,5
57.25,6
57.5,7
57.75,7
58,7
58.25,7
58.5,7
58.75,6
59,5
59.25,4
59.5,4
59.75,4
60,4
60.25,3
60.5,3
60.75,2
61,2
61.25,1
61.5,0
61.75,0
62,0
62.25,0
62.5,0
62.75,1
63,2
63.25,2
63.5,2
63.75,2
64,2
64.25,2
64.5,2
64.75,2
65,3
65.25,3
65.5,3
65.75,3
66,4
66.25,5
66.5,5
66.75,5
67,5
67.25,5
67.5,5
67.75,5
68,5
68.25,5
68.5,5
68.75,5
69,5
69.25,5
69.5,5
69.75,5
70,5
70.25,4
70.5,3
70.75,3
71,3
71.25,3
71.5,3
71.75,3
72,3
72.25,3
72.5,3
72.75,3
73,3
73.25,3
73.5,3
73.75,3
74,3
74.25,2
74.5,1
74.75,0
75,0
75.25,-1
75.5,-1
75.75,-1
76,-1
76.25,0
76.5,0
76.75,0
77,1
77.25,1
77.5,1
77.75,1
78,1
78.25,1
78.5,1
78.75,1
79,1
79.25,1
79.5,1
79.75,0
80,0
80.25,0
80.5,0
80.75,0
81,-1
81.25,-1
81.5,-2
81.75,-2
82,-2
82.25,-2
82.5,-3
82.75,-3
83,-3
83.25,-3
83.5,-3
83.75,-3
84,-3
84.25,-3
84.5,-3
84.75,-3
85,-3
85.25,-3
85.5,-2
85.75,-1
86,-1
86.25,-1
86.5,-1
86.75,-1
87,-1
87.25,0
87.5,0
87.75,0
88,0
88.25,0
88.5,0
88.75,0
89,0
89.25,0
89.5,0
89.75,0
90,1
90.25,1
90.5,1
90.75,1
91,1
91.25,1
91.5,1
91.75,1
92,1
92.25,1
