data_ID, Condition, Dimension, Video_ID
_l17c8jhmo, Sample, tension, undefined
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,0
7.75,0
8,0
8.25,0
8.5,0
8.75,0
9,1
9.25,1
9.5,1
9.75,1
10,1
10.25,1
10.5,1
10.75,1
11,1
11.25,1
11.5,1
11.75,1
12,1
12.25,1
12.5,1
12.75,1
13,1
13.25,1
13.5,1
13.75,1
14,2
14.25,3
14.5,3
14.75,3
15,3
15.25,3
15.5,3
15.75,2
16,2
16.25,2
16.5,2
16.75,2
17,2
17.25,2
17.5,2
17.75,2
18,2
18.25,2
18.5,2
18.75,2
19,2
19.25,2
19.5,2
19.75,2
20,2
20.25,2
20.5,2
20.75,2
21,2
21.25,2
21.5,2
21.75,2
22,2
22.25,2
22.5,2
22.75,2
23,2
23.25,2
23.5,2
23.75,2
24,2
24.25,2
24.5,2
24.75,2
25,2
25.25,2
25.5,2
25.75,2
26,2
26.25,2
26.5,2
26.75,2
27,2
27.25,2
27.5,2
27.75,2
28,1
28.25,1
28.5,1
28.75,1
29,1
29.25,1
29.5,2
29.75,3
30,3
30.25,3
30.5,3
30.75,3
31,3
31.25,3
31.5,3
31.75,3
32,3
32.25,3
32.5,3
32.75,2
33,2
33.25,2
33.5,2
