data_ID, Condition, Dimension, Video_ID
_kz31tzxa6, Sample, arousal, undefined
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,1
6.5,1
6.75,1
7,1
7.25,1
7.5,1
7.75,1
8,1
8.25,1
8.5,1
8.75,1
9,1
9.25,2
9.5,2
9.75,3
10,3
10.25,4
10.5,4
10.75,4
11,5
11.25,5
11.5,5
11.75,5
12,5
12.25,6
12.5,6
12.75,6
13,6
13.25,6
13.5,7
13.75,7
14,7
14.25,7
14.5,7
14.75,7
15,8
15.25,9
15.5,10
15.75,11
16,12
16.25,13
16.5,13
16.75,14
17,15
17.25,15
17.5,16
17.75,16
18,16
18.25,16
18.5,17
18.75,17
19,17
19.25,17
19.5,17
19.75,17
20,17
20.25,17
20.5,17
20.75,17
21,17
21.25,17
21.5,17
21.75,17
22,17
22.25,17
22.5,17
22.75,17
23,17
23.25,17
23.5,17
23.75,16
24,16
24.25,16
24.5,16
24.75,16
25,16
25.25,17
25.5,17
25.75,17
26,17
26.25,17
26.5,17
26.75,17
27,17
27.25,17
27.5,17
27.75,18
28,18
28.25,18
28.5,18
28.75,18
29,18
29.25,18
29.5,18
29.75,19
30,19
30.25,20
30.5,21
30.75,21
31,21
31.25,21
31.5,21
31.75,21
32,21
32.25,21
32.5,21
32.75,20
33,20
33.25,20
