data_ID, Condition, Dimension, Video_ID
_1x9bfd9ba, Linear, tension, Linear_4
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,1
7.75,1
8,2
8.25,3
8.5,4
8.75,5
9,6
9.25,7
9.5,8
9.75,9
10,10
10.25,11
10.5,12
10.75,13
11,14
11.25,15
11.5,16
11.75,17
12,18
12.25,18
12.5,18
12.75,18
13,18
13.25,19
13.5,19
13.75,20
14,21
14.25,22
14.5,23
14.75,24
15,25
15.25,26
15.5,27
15.75,27
16,27
16.25,26
16.5,26
16.75,25
17,24
17.25,23
17.5,22
17.75,21
18,20
18.25,19
18.5,18
18.75,17
19,16
19.25,15
19.5,14
19.75,13
20,12
20.25,11
20.5,11
20.75,12
21,12
21.25,13
21.5,13
21.75,13
22,13
22.25,13
22.5,12
22.75,12
23,12
23.25,11
23.5,10
23.75,9
24,8
24.25,7
24.5,6
24.75,6
25,6
25.25,6
25.5,6
25.75,6
26,5
26.25,5
26.5,6
26.75,6
27,7
27.25,8
27.5,9
27.75,9
28,9
28.25,9
28.5,9
28.75,9
29,10
29.25,10
29.5,11
29.75,12
30,13
30.25,14
30.5,15
30.75,16
31,17
31.25,18
31.5,19
31.75,20
32,21
32.25,22
32.5,23
32.75,24
33,25
33.25,26
33.5,27
33.75,27
34,27
34.25,27
34.5,27
34.75,27
35,27
35.25,27
35.5,27
35.75,28
36,28
36.25,29
36.5,30
36.75,31
37,32
37.25,33
37.5,34
37.75,35
38,36
38.25,37
38.5,38
38.75,39
39,40
39.25,41
39.5,42
39.75,43
40,44
40.25,45
40.5,46
40.75,47
41,48
41.25,49
41.5,50
41.75,51
42,52
42.25,53
42.5,54
42.75,55
43,56
43.25,57
43.5,58
43.75,59
44,60
44.25,61
44.5,62
44.75,63
45,64
45.25,64
45.5,64
45.75,64
46,64
46.25,63
46.5,63
46.75,63
47,63
47.25,63
47.5,63
47.75,63
48,63
48.25,63
48.5,63
48.75,63
49,63
49.25,63
49.5,63
49.75,63
50,63
50.25,63
50.5,63
50.75,63
51,63
51.25,63
51.5,63
51.75,63
52,63
52.25,63
52.5,63
52.75,64
53,64
53.25,64
53.5,64
53.75,65
54,65
54.25,65
54.5,65
54.75,65
55,65
55.25,65
55.5,65
55.75,65
56,65
56.25,65
56.5,65
56.75,65
57,65
57.25,66
57.5,66
57.75,67
58,68
58.25,68
58.5,68
58.75,68
59,68
59.25,68
59.5,68
59.75,68
60,68
60.25,68
60.5,68
60.75,68
61,68
61.25,68
61.5,68
61.75,68
62,68
62.25,68
62.5,68
62.75,68
63,68
63.25,68
63.5,68
63.75,68
64,68
64.25,68
64.5,68
64.75,68
65,68
65.25,68
65.5,68
65.75,68
66,68
66.25,68
66.5,68
66.75,68
67,68
67.25,68
67.5,68
67.75,68
68,68
68.25,68
68.5,68
68.75,68
69,69
69.25,70
69.5,71
69.75,71
70,72
70.25,73
70.5,74
70.75,75
71,76
71.25,77
71.5,78
71.75,79
72,80
72.25,81
72.5,82
72.75,83
73,84
73.25,85
73.5,85
73.75,85
74,86
74.25,86
74.5,87
74.75,88
75,89
75.25,90
75.5,91
75.75,92
76,93
76.25,93
76.5,92
76.75,92
77,91
77.25,91
77.5,92
77.75,93
78,94
78.25,95
78.5,96
78.75,96
79,95
79.25,94
79.5,93
79.75,92
80,91
80.25,90
80.5,89
80.75,88
81,87
81.25,86
81.5,85
81.75,85
82,86
82.25,87
82.5,88
82.75,89
83,90
83.25,91
83.5,92
83.75,93
84,94
84.25,95
84.5,96
84.75,97
85,98
85.25,99
85.5,100
85.75,101
86,102
86.25,103
86.5,104
86.75,105
87,106
87.25,106
87.5,106
87.75,105
88,104
88.25,104
88.5,103
88.75,103
89,104
89.25,104
89.5,105
89.75,106
90,107
90.25,108
90.5,109
90.75,110
91,111
91.25,112
91.5,113
91.75,114
92,115
92.25,116
92.5,117
92.75,118
93,119
93.25,120
93.5,121
